t,SC_ECEF_x_km,SC_ECEF_y_km,SC_ECEF_z_km,elevation_degree,illuminated_boolean,
2021.04.21 06:22:24,3504.77,-2489.75,5216.33,39.5514,30,
2021.04.21 06:22:25,3508.12,-2482.91,5217.34,39.0937,30,
2021.04.21 06:22:26,3511.47,-2476.07,5218.33,38.6421,30,
2021.04.21 06:22:27,3514.82,-2469.23,5219.32,38.1967,30,
2021.04.21 06:22:28,3518.16,-2462.38,5220.31,37.7575,30,
2021.04.21 06:22:29,3521.5,-2455.53,5221.29,37.3243,30,
2021.04.21 06:22:30,3524.83,-2448.67,5222.26,36.8971,30,
2021.04.21 06:22:31,3528.16,-2441.82,5223.22,36.4759,30,
2021.04.21 06:22:32,3531.48,-2434.96,5224.18,36.0606,30,
2021.04.21 06:22:33,3534.8,-2428.1,5225.13,35.651,30,
2021.04.21 06:22:34,3538.11,-2421.23,5226.07,35.2472,30,
2021.04.21 06:22:35,3541.42,-2414.36,5227.01,34.849,30,
2021.04.21 06:22:36,3544.73,-2407.49,5227.94,34.4565,30,
2021.04.21 06:22:37,3548.03,-2400.61,5228.86,34.0694,30,
2021.04.21 06:22:38,3551.33,-2393.73,5229.78,33.6878,30,
2021.04.21 06:22:39,3554.62,-2386.85,5230.69,33.3115,30,
2021.04.21 06:22:40,3557.9,-2379.97,5231.59,32.9405,30,
2021.04.21 06:22:41,3561.19,-2373.08,5232.49,32.5746,30,
2021.04.21 06:22:42,3564.46,-2366.19,5233.38,32.2139,30,
2021.04.21 06:22:43,3567.74,-2359.29,5234.26,31.8582,30,
2021.04.21 06:22:44,3571.01,-2352.4,5235.14,31.5075,30,
2021.04.21 06:22:45,3574.27,-2345.5,5236.01,31.1616,30,
2021.04.21 06:22:46,3577.53,-2338.59,5236.87,30.8206,30,
2021.04.21 06:22:47,3580.78,-2331.69,5237.72,30.4842,30,
2021.04.21 06:22:48,3584.03,-2324.78,5238.57,30.1525,30,
2021.04.21 06:22:49,3587.28,-2317.87,5239.42,29.8253,30,
2021.04.21 06:22:50,3590.52,-2310.95,5240.25,29.4792,30,
2021.04.21 06:22:51,3593.76,-2304.03,5241.08,29.0428,30,
2021.04.21 06:22:53,3600.21,-2290.19,5242.72,28.4422,30,
2021.04.21 06:22:56,3609.87,-2269.4,5245.12,27.5588,30,
2021.04.21 06:23:01,3625.86,-2234.69,5249,26.1867,30,
2021.04.21 06:23:10,3654.36,-2172.04,5255.54,23.9766,30,
2021.04.21 06:23:25,3701.01,-2067.12,5265.23,20.4121,30,
2021.04.21 06:23:56,3794.01,-1848.42,5280.41,15.0143,30,
2021.04.21 06:24:55,3957.96,-1426.1,5291.19,7.91278,30,
2021.04.21 06:26:40,4205.48,-659.953,5251.66,-0.094742,30,
2021.04.21 06:29:26,4474.17,566.021,5037.55,-8.6765,30,
2021.04.21 06:33:28,4581.34,2305.74,4409.16,-18.4349,30,
2021.04.21 06:39:06,4160.14,4420.13,2992.74,-30.4606,30,
2021.04.21 06:46:57,2596.52,6246.32,350.345,-46.2164,30,
2021.04.21 06:58:03,-700.588,5840.54,-3369.27,-67.8522,30,
2021.04.21 07:14:12,-4364,88.6358,-5186.25,-81.0702,0,
2021.04.21 07:33:44,-2476.29,-6297.94,-161.8,-43.138,0,
2021.04.21 07:44:10,648.769,-5849.67,3330.66,-21.7249,30,
2021.04.21 07:50:23,2461.02,-4159.26,4726.83,-6.73594,30,
2021.04.21 07:54:07,3358.46,-2766.02,5173.2,7.46319,30,
2021.04.21 07:55:55,3717.15,-2024.77,5270.32,23.6825,30,
2021.04.21 07:56:12,3768.66,-1905.04,5278.41,28.3995,30,
2021.04.21 07:56:15,3777.6,-1883.83,5279.63,29.3699,30,
2021.04.21 07:56:16,3780.57,-1876.76,5280.02,29.8675,30,
2021.04.21 07:56:17,3783.54,-1869.69,5280.41,30.2219,30,
2021.04.21 07:56:18,3786.5,-1862.61,5280.79,30.5652,30,
2021.04.21 07:56:19,3789.46,-1855.53,5281.17,30.9137,30,
2021.04.21 07:56:20,3792.41,-1848.45,5281.53,31.2676,30,
2021.04.21 07:56:21,3795.36,-1841.36,5281.89,31.6269,30,
2021.04.21 07:56:22,3798.3,-1834.27,5282.25,31.9919,30,
2021.04.21 07:56:23,3801.24,-1827.18,5282.59,32.3625,30,
2021.04.21 07:56:24,3804.17,-1820.09,5282.93,32.7389,30,
2021.04.21 07:56:25,3807.1,-1813,5283.26,33.1212,30,
2021.04.21 07:56:26,3810.03,-1805.9,5283.59,33.5096,30,
2021.04.21 07:56:27,3812.94,-1798.8,5283.91,33.9042,30,
2021.04.21 07:56:28,3815.86,-1791.7,5284.22,34.3052,30,
2021.04.21 07:56:29,3818.77,-1784.6,5284.53,34.7125,30,
2021.04.21 07:56:30,3821.67,-1777.49,5284.83,35.1265,30,
2021.04.21 07:56:31,3824.57,-1770.38,5285.12,35.5472,30,
2021.04.21 07:56:32,3827.46,-1763.27,5285.4,35.9747,30,
2021.04.21 07:56:33,3830.35,-1756.16,5285.68,36.4092,30,
2021.04.21 07:56:34,3833.23,-1749.04,5285.95,36.8509,30,
2021.04.21 07:56:35,3836.11,-1741.93,5286.22,37.2998,30,
2021.04.21 07:56:36,3838.99,-1734.81,5286.48,37.7562,30,
2021.04.21 07:56:37,3841.86,-1727.68,5286.73,38.2201,30,
2021.04.21 07:56:38,3844.72,-1720.56,5286.97,38.6918,30,
2021.04.21 07:56:39,3847.58,-1713.43,5287.21,39.1713,30,
2021.04.21 07:56:40,3850.43,-1706.31,5287.44,39.6589,30,
2021.04.21 07:56:41,3853.28,-1699.18,5287.66,40.1546,30,
2021.04.21 07:56:42,3856.13,-1692.04,5287.88,40.6587,30,
2021.04.21 07:56:43,3858.97,-1684.91,5288.09,41.1712,30,
2021.04.21 07:56:44,3861.8,-1677.77,5288.29,41.6923,30,
2021.04.21 07:56:45,3864.63,-1670.63,5288.49,42.2222,30,
2021.04.21 07:56:46,3867.46,-1663.49,5288.68,42.7611,30,
2021.04.21 07:56:47,3870.27,-1656.35,5288.86,43.309,30,
2021.04.21 07:56:48,3873.09,-1649.2,5289.04,43.8661,30,
2021.04.21 07:56:49,3875.9,-1642.05,5289.21,44.4326,30,
2021.04.21 07:56:50,3878.7,-1634.9,5289.37,45.0086,30,
2021.04.21 07:56:51,3881.5,-1627.75,5289.52,45.5942,30,
2021.04.21 07:56:52,3884.3,-1620.6,5289.67,46.1896,30,
2021.04.21 07:56:53,3887.09,-1613.44,5289.82,46.7948,30,
2021.04.21 07:56:54,3889.87,-1606.28,5289.95,47.4101,30,
2021.04.21 07:56:55,3892.65,-1599.12,5290.08,48.0355,30,
2021.04.21 07:56:56,3895.43,-1591.96,5290.2,48.6712,30,
2021.04.21 07:56:57,3898.19,-1584.79,5290.31,49.3171,30,
2021.04.21 07:56:58,3900.96,-1577.63,5290.42,49.9735,30,
2021.04.21 07:56:59,3903.72,-1570.46,5290.52,50.6404,30,
2021.04.21 07:57:00,3906.47,-1563.29,5290.62,51.3178,30,
2021.04.21 07:57:01,3909.22,-1556.12,5290.7,52.0058,30,
2021.04.21 07:57:02,3911.97,-1548.94,5290.79,52.7044,30,
2021.04.21 07:57:03,3914.71,-1541.76,5290.86,53.4137,30,
2021.04.21 07:57:04,3917.44,-1534.59,5290.93,54.1336,30,
2021.04.21 07:57:05,3920.17,-1527.41,5290.99,54.8641,30,
2021.04.21 07:57:06,3922.89,-1520.22,5291.04,55.6051,30,
2021.04.21 07:57:07,3925.61,-1513.04,5291.08,56.3566,30,
2021.04.21 07:57:08,3928.33,-1505.85,5291.12,57.1185,30,
2021.04.21 07:57:09,3931.04,-1498.66,5291.16,57.8905,30,
2021.04.21 07:57:10,3933.74,-1491.47,5291.18,58.6725,30,
2021.04.21 07:57:11,3936.44,-1484.28,5291.2,59.4644,30,
2021.04.21 07:57:12,3939.13,-1477.09,5291.21,60.2657,30,
2021.04.21 07:57:13,3941.82,-1469.89,5291.22,61.0762,30,
2021.04.21 07:57:14,3944.51,-1462.69,5291.22,61.8956,30,
2021.04.21 07:57:15,3947.18,-1455.49,5291.21,62.7232,30,
2021.04.21 07:57:16,3949.86,-1448.29,5291.19,63.5587,30,
2021.04.21 07:57:17,3952.53,-1441.09,5291.17,64.4014,30,
2021.04.21 07:57:18,3955.19,-1433.88,5291.14,65.2507,30,
2021.04.21 07:57:19,3957.85,-1426.68,5291.11,66.1056,30,
2021.04.21 07:57:20,3960.5,-1419.47,5291.07,66.9653,30,
2021.04.21 07:57:21,3963.15,-1412.26,5291.02,67.8287,30,
2021.04.21 07:57:22,3965.79,-1405.04,5290.96,68.6944,30,
2021.04.21 07:57:23,3968.43,-1397.83,5290.9,69.5612,30,
2021.04.21 07:57:24,3971.06,-1390.61,5290.83,70.4272,30,
2021.04.21 07:57:25,3973.69,-1383.39,5290.75,71.2906,30,
2021.04.21 07:57:26,3976.31,-1376.17,5290.67,72.1489,30,
2021.04.21 07:57:27,3978.93,-1368.95,5290.58,72.9994,30,
2021.04.21 07:57:28,3981.54,-1361.73,5290.48,73.839,30,
2021.04.21 07:57:29,3984.15,-1354.5,5290.38,74.6638,30,
2021.04.21 07:57:30,3986.75,-1347.28,5290.27,75.4692,30,
2021.04.21 07:57:31,3989.35,-1340.05,5290.15,76.2499,30,
2021.04.21 07:57:32,3991.94,-1332.82,5290.02,76.9993,30,
2021.04.21 07:57:33,3994.53,-1325.59,5289.89,77.7098,30,
2021.04.21 07:57:34,3997.11,-1318.35,5289.75,78.3724,30,
2021.04.21 07:57:35,3999.69,-1311.12,5289.61,78.9767,30,
2021.04.21 07:57:36,4002.26,-1303.88,5289.46,79.5109,30,
2021.04.21 07:57:37,4004.82,-1296.64,5289.3,79.9624,30,
2021.04.21 07:57:38,4007.39,-1289.4,5289.13,80.3185,30,
2021.04.21 07:57:39,4009.94,-1282.16,5288.96,80.5675,30,
2021.04.21 07:57:40,4012.49,-1274.91,5288.78,80.6999,30,
2021.04.21 07:57:41,4015.04,-1267.67,5288.6,80.7106,30,
2021.04.21 07:57:42,4017.58,-1260.42,5288.4,80.5991,30,
2021.04.21 07:57:43,4020.11,-1253.17,5288.21,80.3699,30,
2021.04.21 07:57:44,4022.64,-1245.92,5288,80.0316,30,
2021.04.21 07:57:45,4025.17,-1238.67,5287.79,79.5959,30,
2021.04.21 07:57:46,4027.69,-1231.42,5287.57,79.0752,30,
2021.04.21 07:57:47,4030.2,-1224.16,5287.34,78.4824,30,
2021.04.21 07:57:48,4032.71,-1216.91,5287.11,77.8294,30,
2021.04.21 07:57:49,4035.22,-1209.65,5286.87,77.1268,30,
2021.04.21 07:57:50,4037.71,-1202.39,5286.62,76.3839,30,
2021.04.21 07:57:51,4040.21,-1195.13,5286.36,75.6085,30,
2021.04.21 07:57:52,4042.7,-1187.86,5286.1,74.8073,30,
2021.04.21 07:57:53,4045.18,-1180.6,5285.84,73.9859,30,
2021.04.21 07:57:54,4047.66,-1173.33,5285.56,73.149,30,
2021.04.21 07:57:55,4050.13,-1166.07,5285.28,72.3006,30,
2021.04.21 07:57:56,4052.6,-1158.8,5284.99,71.4439,30,
2021.04.21 07:57:57,4055.06,-1151.53,5284.7,70.5817,30,
2021.04.21 07:57:58,4057.52,-1144.25,5284.4,69.7166,30,
2021.04.21 07:57:59,4059.97,-1136.98,5284.09,68.8504,30,
2021.04.21 07:58:00,4062.42,-1129.71,5283.77,67.9849,30,
2021.04.21 07:58:01,4064.86,-1122.43,5283.45,67.1216,30,
2021.04.21 07:58:02,4067.3,-1115.15,5283.12,66.2617,30,
2021.04.21 07:58:03,4069.73,-1107.87,5282.78,65.4065,30,
2021.04.21 07:58:04,4072.15,-1100.59,5282.44,64.5569,30,
2021.04.21 07:58:05,4074.57,-1093.31,5282.09,63.7136,30,
2021.04.21 07:58:06,4076.99,-1086.03,5281.74,62.8775,30,
2021.04.21 07:58:07,4079.4,-1078.74,5281.37,62.0491,30,
2021.04.21 07:58:08,4081.8,-1071.46,5281,61.2289,30,
2021.04.21 07:58:09,4084.2,-1064.17,5280.63,60.4175,30,
2021.04.21 07:58:10,4086.6,-1056.88,5280.24,59.6152,30,
2021.04.21 07:58:11,4088.99,-1049.59,5279.85,58.8224,30,
2021.04.21 07:58:12,4091.37,-1042.3,5279.45,58.0393,30,
2021.04.21 07:58:13,4093.75,-1035,5279.05,57.2662,30,
2021.04.21 07:58:14,4096.12,-1027.71,5278.64,56.5033,30,
2021.04.21 07:58:15,4098.49,-1020.41,5278.22,55.7506,30,
2021.04.21 07:58:16,4100.85,-1013.12,5277.8,55.0085,30,
2021.04.21 07:58:17,4103.21,-1005.82,5277.37,54.2768,30,
2021.04.21 07:58:18,4105.56,-998.519,5276.93,53.5557,30,
2021.04.21 07:58:19,4107.91,-991.218,5276.48,52.8453,30,
2021.04.21 07:58:20,4110.25,-983.916,5276.03,52.1455,30,
2021.04.21 07:58:21,4112.59,-976.612,5275.57,51.4563,30,
2021.04.21 07:58:22,4114.92,-969.308,5275.11,50.7777,30,
2021.04.21 07:58:23,4117.25,-962.002,5274.64,50.1096,30,
2021.04.21 07:58:24,4119.57,-954.695,5274.16,49.452,30,
2021.04.21 07:58:25,4121.88,-947.386,5273.67,48.8049,30,
2021.04.21 07:58:26,4124.19,-940.077,5273.18,48.1681,30,
2021.04.21 07:58:27,4126.5,-932.766,5272.68,47.5415,30,
2021.04.21 07:58:28,4128.8,-925.454,5272.17,46.9251,30,
2021.04.21 07:58:29,4131.09,-918.141,5271.66,46.3187,30,
2021.04.21 07:58:30,4133.38,-910.826,5271.14,45.7222,30,
2021.04.21 07:58:31,4135.66,-903.511,5270.62,45.1354,30,
2021.04.21 07:58:32,4137.94,-896.194,5270.08,44.5583,30,
2021.04.21 07:58:33,4140.21,-888.876,5269.54,43.9908,30,
2021.04.21 07:58:34,4142.48,-881.557,5269,43.4326,30,
2021.04.21 07:58:35,4144.74,-874.237,5268.44,42.8836,30,
2021.04.21 07:58:36,4147,-866.916,5267.88,42.3437,30,
2021.04.21 07:58:37,4149.25,-859.593,5267.31,41.8128,30,
2021.04.21 07:58:38,4151.5,-852.27,5266.74,41.2906,30,
2021.04.21 07:58:39,4153.74,-844.945,5266.16,40.7771,30,
2021.04.21 07:58:40,4155.97,-837.62,5265.57,40.2721,30,
2021.04.21 07:58:41,4158.2,-830.293,5264.98,39.7754,30,
2021.04.21 07:58:42,4160.43,-822.965,5264.38,39.2869,30,
2021.04.21 07:58:43,4162.65,-815.636,5263.77,38.8065,30,
2021.04.21 07:58:44,4164.86,-808.306,5263.15,38.3339,30,
2021.04.21 07:58:45,4167.07,-800.975,5262.53,37.8691,30,
2021.04.21 07:58:46,4169.27,-793.643,5261.9,37.4118,30,
2021.04.21 07:58:47,4171.47,-786.31,5261.27,36.962,30,
2021.04.21 07:58:48,4173.66,-778.976,5260.63,36.5195,30,
2021.04.21 07:58:49,4175.85,-771.641,5259.98,36.0842,30,
2021.04.21 07:58:50,4178.03,-764.305,5259.32,35.6558,30,
2021.04.21 07:58:51,4180.21,-756.968,5258.66,35.2344,30,
2021.04.21 07:58:52,4182.38,-749.63,5257.99,34.8197,30,
2021.04.21 07:58:53,4184.55,-742.291,5257.31,34.4115,30,
2021.04.21 07:58:54,4186.71,-734.951,5256.63,34.0099,30,
2021.04.21 07:58:55,4188.86,-727.611,5255.94,33.6145,30,
2021.04.21 07:58:56,4191.01,-720.269,5255.25,33.2254,30,
2021.04.21 07:58:57,4193.16,-712.926,5254.54,32.8424,30,
2021.04.21 07:58:58,4195.29,-705.583,5253.83,32.4652,30,
2021.04.21 07:58:59,4197.43,-698.238,5253.12,32.094,30,
2021.04.21 07:59:00,4199.56,-690.893,5252.39,31.7284,30,
2021.04.21 07:59:01,4201.68,-683.546,5251.66,31.3684,30,
2021.04.21 07:59:02,4203.8,-676.199,5250.93,31.0139,30,
2021.04.21 07:59:03,4205.91,-668.851,5250.18,30.6647,30,
2021.04.21 07:59:04,4208.01,-661.502,5249.43,30.3208,30,
2021.04.21 07:59:05,4210.11,-654.152,5248.67,29.9821,30,
2021.04.21 07:59:06,4212.21,-646.802,5247.91,29.6475,30,
2021.04.21 07:59:07,4214.3,-639.45,5247.14,29.2505,30,
2021.04.21 07:59:09,4218.46,-624.745,5245.58,28.7205,30,
2021.04.21 07:59:12,4224.67,-602.681,5243.18,27.9569,30,
2021.04.21 07:59:15,4230.83,-580.61,5240.73,26.7881,30,
2021.04.21 07:59:22,4245,-529.085,5234.77,24.9175,30,
2021.04.21 07:59:35,4270.61,-433.31,5222.81,21.8765,30,
2021.04.21 07:59:59,4315.45,-256.263,5197.76,17.1231,30,
2021.04.21 08:00:46,4393.98,90.8823,5137.52,10.5218,30,
2021.04.21 08:02:13,4506.26,732.052,4987.56,2.73854,30,
2021.04.21 08:04:36,4595.24,1767.58,4636.25,-5.6073,30,
2021.04.21 08:08:10,4503.26,3222.5,3886.29,-14.8388,30,
2021.04.21 08:13:11,3931.46,4931.77,2457.65,-25.9187,30,
2021.04.21 08:20:10,2404.73,6332.83,38.0851,-40.1589,30,
2021.04.21 08:29:59,-538.635,5923.46,-3252.01,-59.4108,30,
2021.04.21 08:44:05,-4053.06,1196.07,-5300.88,-86.6205,0,
2021.04.21 09:05:06,-2764.52,-6158.13,-515.772,-52.7546,0,
2021.04.21 09:17:40,971.298,-5613.69,3642.51,-27.5588,30,
2021.04.21 09:24:57,2998,-3375.69,5030.92,-11.1646,30,
2021.04.21 09:29:22,3900.41,-1577.99,5290.71,2.66518,30,
2021.04.21 09:31:46,4248.06,-530.802,5232.11,18.2619,30,
2021.04.21 09:32:27,4326.7,-228.829,5189.72,27.26,30,
2021.04.21 09:32:33,4337.42,-184.58,5182.57,28.7909,30,
2021.04.21 09:32:35,4340.95,-169.829,5180.13,29.4619,30,
2021.04.21 09:32:37,4344.46,-155.077,5177.67,29.8714,30,
2021.04.21 09:32:38,4346.21,-147.7,5176.42,30.1824,30,
2021.04.21 09:32:39,4347.95,-140.323,5175.18,30.4827,30,
2021.04.21 09:32:40,4349.68,-132.947,5173.92,30.786,30,
2021.04.21 09:32:41,4351.41,-125.57,5172.66,31.0924,30,
2021.04.21 09:32:42,4353.14,-118.192,5171.39,31.4017,30,
2021.04.21 09:32:43,4354.85,-110.815,5170.12,31.7141,30,
2021.04.21 09:32:44,4356.57,-103.438,5168.83,32.0294,30,
2021.04.21 09:32:45,4358.27,-96.06,5167.55,32.3477,30,
2021.04.21 09:32:46,4359.97,-88.6823,5166.25,32.669,30,
2021.04.21 09:32:47,4361.67,-81.3044,5164.95,32.9932,30,
2021.04.21 09:32:48,4363.36,-73.9265,5163.64,33.3204,30,
2021.04.21 09:32:49,4365.04,-66.5485,5162.32,33.6504,30,
2021.04.21 09:32:50,4366.72,-59.1703,5161,33.9834,30,
2021.04.21 09:32:51,4368.4,-51.7921,5159.67,34.3191,30,
2021.04.21 09:32:52,4370.06,-44.4139,5158.34,34.6576,30,
2021.04.21 09:32:53,4371.72,-37.0356,5157,34.9988,30,
2021.04.21 09:32:54,4373.38,-29.6572,5155.65,35.3426,30,
2021.04.21 09:32:55,4375.03,-22.2788,5154.29,35.6891,30,
2021.04.21 09:32:56,4376.68,-14.9003,5152.93,36.0381,30,
2021.04.21 09:32:57,4378.32,-7.52188,5151.56,36.3894,30,
2021.04.21 09:32:58,4379.95,-0.143417,5150.19,36.7432,30,
2021.04.21 09:32:59,4381.58,7.23505,5148.81,37.0991,30,
2021.04.21 09:33:00,4383.2,14.6135,5147.42,37.4572,30,
2021.04.21 09:33:01,4384.82,21.9919,5146.02,37.8173,30,
2021.04.21 09:33:02,4386.43,29.3704,5144.62,38.1792,30,
2021.04.21 09:33:03,4388.03,36.7487,5143.21,38.5429,30,
2021.04.21 09:33:04,4389.63,44.1271,5141.8,38.9082,30,
2021.04.21 09:33:05,4391.23,51.5053,5140.38,39.2748,30,
2021.04.21 09:33:06,4392.82,58.8835,5138.95,39.6427,30,
2021.04.21 09:33:07,4394.4,66.2617,5137.52,40.0115,30,
2021.04.21 09:33:08,4395.98,73.6397,5136.07,40.3812,30,
2021.04.21 09:33:09,4397.55,81.0176,5134.63,40.7515,30,
2021.04.21 09:33:10,4399.11,88.3955,5133.17,41.1222,30,
2021.04.21 09:33:11,4400.67,95.7732,5131.71,41.4929,30,
2021.04.21 09:33:12,4402.23,103.151,5130.24,41.8635,30,
2021.04.21 09:33:13,4403.78,110.528,5128.77,42.2337,30,
2021.04.21 09:33:14,4405.32,117.906,5127.29,42.603,30,
2021.04.21 09:33:15,4406.86,125.283,5125.8,42.9713,30,
2021.04.21 09:33:16,4408.39,132.66,5124.3,43.3382,30,
2021.04.21 09:33:17,4409.92,140.037,5122.8,43.7033,30,
2021.04.21 09:33:18,4411.44,147.413,5121.3,44.0662,30,
2021.04.21 09:33:19,4412.95,154.79,5119.78,44.4266,30,
2021.04.21 09:33:20,4414.46,162.166,5118.26,44.7841,30,
2021.04.21 09:33:21,4415.97,169.542,5116.73,45.1381,30,
2021.04.21 09:33:22,4417.46,176.918,5115.2,45.4884,30,
2021.04.21 09:33:23,4418.96,184.294,5113.66,45.8343,30,
2021.04.21 09:33:24,4420.44,191.669,5112.11,46.1755,30,
2021.04.21 09:33:25,4421.92,199.044,5110.56,46.5114,30,
2021.04.21 09:33:26,4423.4,206.419,5109,46.8415,30,
2021.04.21 09:33:27,4424.87,213.794,5107.43,47.1653,30,
2021.04.21 09:33:28,4426.33,221.168,5105.86,47.4823,30,
2021.04.21 09:33:29,4427.79,228.542,5104.28,47.7918,30,
2021.04.21 09:33:30,4429.24,235.916,5102.69,48.0934,30,
2021.04.21 09:33:31,4430.69,243.289,5101.1,48.3865,30,
2021.04.21 09:33:32,4432.13,250.662,5099.5,48.6704,30,
2021.04.21 09:33:33,4433.57,258.035,5097.89,48.9447,30,
2021.04.21 09:33:34,4435,265.408,5096.28,49.2087,30,
2021.04.21 09:33:35,4436.42,272.78,5094.66,49.4619,30,
2021.04.21 09:33:36,4437.84,280.152,5093.03,49.7037,30,
2021.04.21 09:33:37,4439.25,287.523,5091.4,49.9336,30,
2021.04.21 09:33:38,4440.66,294.894,5089.76,50.1509,30,
2021.04.21 09:33:39,4442.06,302.265,5088.12,50.3551,30,
2021.04.21 09:33:40,4443.45,309.635,5086.46,50.5459,30,
2021.04.21 09:33:41,4444.84,317.005,5084.8,50.7225,30,
2021.04.21 09:33:42,4446.23,324.375,5083.14,50.8846,30,
2021.04.21 09:33:43,4447.61,331.744,5081.47,51.0318,30,
2021.04.21 09:33:44,4448.98,339.112,5079.79,51.1636,30,
2021.04.21 09:33:45,4450.34,346.481,5078.1,51.2797,30,
2021.04.21 09:33:46,4451.71,353.848,5076.41,51.3796,30,
2021.04.21 09:33:47,4453.06,361.216,5074.71,51.4633,30,
2021.04.21 09:33:48,4454.41,368.583,5073.01,51.5303,30,
2021.04.21 09:33:49,4455.75,375.949,5071.3,51.5805,30,
2021.04.21 09:33:50,4457.09,383.315,5069.58,51.6138,30,
2021.04.21 09:33:51,4458.43,390.68,5067.85,51.6301,30,
2021.04.21 09:33:52,4459.75,398.045,5066.12,51.6292,30,
2021.04.21 09:33:53,4461.07,405.41,5064.39,51.6113,30,
2021.04.21 09:33:54,4462.39,412.773,5062.64,51.5763,30,
2021.04.21 09:33:55,4463.7,420.137,5060.89,51.5245,30,
2021.04.21 09:33:56,4465,427.5,5059.13,51.4558,30,
2021.04.21 09:33:57,4466.3,434.862,5057.37,51.3706,30,
2021.04.21 09:33:58,4467.59,442.223,5055.6,51.2691,30,
2021.04.21 09:33:59,4468.88,449.585,5053.82,51.1515,30,
2021.04.21 09:34:00,4470.16,456.945,5052.04,51.0183,30,
2021.04.21 09:34:01,4471.43,464.305,5050.25,50.8698,30,
2021.04.21 09:34:02,4472.7,471.664,5048.45,50.7064,30,
2021.04.21 09:34:03,4473.97,479.023,5046.65,50.5285,30,
2021.04.21 09:34:04,4475.22,486.381,5044.84,50.3367,30,
2021.04.21 09:34:05,4476.48,493.739,5043.03,50.1313,30,
2021.04.21 09:34:06,4477.72,501.096,5041.2,49.9131,30,
2021.04.21 09:34:07,4478.96,508.452,5039.38,49.6824,30,
2021.04.21 09:34:08,4480.2,515.807,5037.54,49.4398,30,
2021.04.21 09:34:09,4481.43,523.162,5035.7,49.1859,30,
2021.04.21 09:34:10,4482.65,530.517,5033.85,48.9213,30,
2021.04.21 09:34:11,4483.87,537.87,5032,48.6466,30,
2021.04.21 09:34:12,4485.08,545.223,5030.13,48.3622,30,
2021.04.21 09:34:13,4486.28,552.575,5028.27,48.0688,30,
2021.04.21 09:34:14,4487.48,559.927,5026.39,47.767,30,
2021.04.21 09:34:15,4488.68,567.277,5024.51,47.4574,30,
2021.04.21 09:34:16,4489.87,574.627,5022.62,47.1404,30,
2021.04.21 09:34:17,4491.05,581.977,5020.73,46.8167,30,
2021.04.21 09:34:18,4492.23,589.325,5018.83,46.4867,30,
2021.04.21 09:34:19,4493.4,596.673,5016.92,46.151,30,
2021.04.21 09:34:20,4494.56,604.02,5015.01,45.8102,30,
2021.04.21 09:34:21,4495.72,611.366,5013.09,45.4646,30,
2021.04.21 09:34:22,4496.88,618.711,5011.17,45.1149,30,
2021.04.21 09:34:23,4498.03,626.056,5009.23,44.7613,30,
2021.04.21 09:34:24,4499.17,633.4,5007.29,44.4045,30,
2021.04.21 09:34:25,4500.3,640.743,5005.35,44.0447,30,
2021.04.21 09:34:26,4501.44,648.085,5003.4,43.6825,30,
2021.04.21 09:34:27,4502.56,655.427,5001.44,43.3182,30,
2021.04.21 09:34:28,4503.68,662.767,4999.47,42.9521,30,
2021.04.21 09:34:29,4504.79,670.107,4997.5,42.5847,30,
2021.04.21 09:34:30,4505.9,677.445,4995.52,42.2163,30,
2021.04.21 09:34:31,4507,684.783,4993.54,41.8471,30,
2021.04.21 09:34:32,4508.1,692.12,4991.55,41.4775,30,
2021.04.21 09:34:33,4509.19,699.457,4989.55,41.1078,30,
2021.04.21 09:34:34,4510.27,706.792,4987.55,40.7382,30,
2021.04.21 09:34:35,4511.35,714.126,4985.54,40.369,30,
2021.04.21 09:34:36,4512.42,721.46,4983.52,40.0004,30,
2021.04.21 09:34:37,4513.49,728.792,4981.5,39.6327,30,
2021.04.21 09:34:38,4514.55,736.124,4979.47,39.266,30,
2021.04.21 09:34:39,4515.61,743.454,4977.44,38.9006,30,
2021.04.21 09:34:40,4516.66,750.784,4975.39,38.5366,30,
2021.04.21 09:34:41,4517.7,758.113,4973.34,38.1741,30,
2021.04.21 09:34:42,4518.74,765.44,4971.29,37.8134,30,
2021.04.21 09:34:43,4519.77,772.767,4969.23,37.4546,30,
2021.04.21 09:34:44,4520.8,780.093,4967.16,37.0978,30,
2021.04.21 09:34:45,4521.82,787.418,4965.09,36.7431,30,
2021.04.21 09:34:46,4522.83,794.741,4963.01,36.3906,30,
2021.04.21 09:34:47,4523.84,802.064,4960.92,36.0405,30,
2021.04.21 09:34:48,4524.84,809.386,4958.83,35.6928,30,
2021.04.21 09:34:49,4525.84,816.706,4956.73,35.3476,30,
2021.04.21 09:34:50,4526.83,824.026,4954.62,35.0051,30,
2021.04.21 09:34:51,4527.82,831.344,4952.51,34.6651,30,
2021.04.21 09:34:52,4528.8,838.662,4950.39,34.3279,30,
2021.04.21 09:34:53,4529.77,845.978,4948.26,33.9934,30,
2021.04.21 09:34:54,4530.74,853.293,4946.13,33.6618,30,
2021.04.21 09:34:55,4531.7,860.608,4943.99,33.333,30,
2021.04.21 09:34:56,4532.66,867.921,4941.85,33.0071,30,
2021.04.21 09:34:57,4533.61,875.233,4939.7,32.6841,30,
2021.04.21 09:34:58,4534.55,882.543,4937.54,32.364,30,
2021.04.21 09:34:59,4535.49,889.853,4935.38,32.0469,30,
